plant_uid,scenario,single_frame_rmse_cm,post_hoc_rmse_cm,prior_in_detection_rmse_cm,post_hoc_coverage_95,prior_in_detection_coverage_95,prior_in_detection_truth_closest_rate
depth_uncertainty_025,depth_uncertainty,3.7848143280535185,3.434248015634725,3.4153303069528262,1.0,1.0,1.0
depth_uncertainty_026,depth_uncertainty,3.717651298123943,3.8497790643372807,3.900783190844653,1.0,1.0,1.0
depth_uncertainty_027,depth_uncertainty,21.990484101022524,10.903053738497617,2.33903859947998,1.0,1.0,1.0
depth_uncertainty_028,depth_uncertainty,22.445834375986223,20.253979468056215,3.389000439010342,0.8333333333333334,1.0,1.0
depth_uncertainty_029,depth_uncertainty,2.5784272699396658,2.7569377699793023,2.81169907805848,1.0,1.0,1.0
depth_uncertainty_030,depth_uncertainty,7.842531972627304,5.596640787163937,2.9234852661175545,1.0,1.0,1.0
depth_uncertainty_031,depth_uncertainty,15.838422665686938,10.658330964536203,3.3304062833249106,1.0,1.0,1.0
depth_uncertainty_032,depth_uncertainty,21.676369399033764,6.618610924536743,2.9522818143894622,1.0,1.0,1.0
depth_uncertainty_033,depth_uncertainty,25.675699001142522,12.939067378334567,2.6063928855550342,1.0,1.0,1.0
depth_uncertainty_034,depth_uncertainty,16.095771205559643,14.94171946674612,4.412638095569346,0.8333333333333334,0.9166666666666666,1.0
depth_uncertainty_035,depth_uncertainty,12.000293763431847,11.315012204618895,3.2337135700565236,0.9166666666666666,1.0,1.0
depth_uncertainty_036,depth_uncertainty,16.48487451978218,20.546783664521495,2.60403689958044,0.8333333333333334,1.0,1.0
depth_uncertainty_037,depth_uncertainty,16.266906399702787,8.149798860680303,2.8271162273291206,1.0,0.9166666666666666,1.0
depth_uncertainty_038,depth_uncertainty,1.7999898272728012,2.0333901989137435,2.0586997774009355,1.0,1.0,1.0
depth_uncertainty_039,depth_uncertainty,13.83974077884891,10.542037654314903,3.800265506502252,1.0,1.0,1.0
depth_uncertainty_040,depth_uncertainty,2.4883423873607193,2.3833055400368823,2.467589502257436,1.0,1.0,1.0
depth_uncertainty_041,depth_uncertainty,12.728840433699274,11.81621097899113,4.101265841481574,0.9166666666666666,0.9166666666666666,1.0
depth_uncertainty_042,depth_uncertainty,15.700373439462739,14.53967259999884,2.6803000785727153,0.9166666666666666,0.9166666666666666,1.0
depth_uncertainty_043,depth_uncertainty,13.30371877397455,4.834383778582225,2.1318239500264533,1.0,1.0,1.0
depth_uncertainty_044,depth_uncertainty,8.226378806333285,8.712789603408876,8.932344266098193,0.9166666666666666,0.9166666666666666,0.9166666666666666
depth_uncertainty_045,depth_uncertainty,2.879590202426234,2.533689732383019,2.4858376664148114,1.0,1.0,1.0
depth_uncertainty_046,depth_uncertainty,2.977243916163873,2.705888090481998,2.628278797826931,1.0,1.0,1.0
depth_uncertainty_047,depth_uncertainty,12.153713285640785,11.551565585318956,2.6306706569398153,0.9166666666666666,1.0,1.0
depth_uncertainty_048,depth_uncertainty,3.375614388910121,3.3730848296215483,3.436717715264636,1.0,1.0,1.0
depth_uncertainty_049,depth_uncertainty,2.6533694596008925,2.456641654548439,2.4715904636717014,1.0,1.0,1.0
depth_uncertainty_050,depth_uncertainty,9.53311198819528,6.455234403664064,3.4786245118578996,1.0,1.0,1.0
depth_uncertainty_051,depth_uncertainty,2.3835584475915153,2.51028013851689,25.363206677972503,1.0,0.75,0.8333333333333334
depth_uncertainty_052,depth_uncertainty,4.139149942706816,3.767402599722027,8.255797662984504,1.0,0.9166666666666666,0.9166666666666666
depth_uncertainty_053,depth_uncertainty,13.079164460763415,11.9278118151758,2.4994759351874114,0.9166666666666666,1.0,1.0
depth_uncertainty_054,depth_uncertainty,14.947709541523396,13.03551192941926,2.044289664672557,1.0,1.0,1.0
depth_uncertainty_055,depth_uncertainty,24.717122206632585,14.469216107341172,2.8821617101614594,0.9166666666666666,1.0,1.0
depth_uncertainty_056,depth_uncertainty,17.19315633753228,16.65175421485543,12.53378627764331,0.9166666666666666,0.9166666666666666,0.9166666666666666
depth_uncertainty_057,depth_uncertainty,8.127816617351069,7.979086398424138,7.951332053370568,0.8333333333333334,0.8333333333333334,0.9166666666666666
depth_uncertainty_058,depth_uncertainty,17.256867304548646,7.033806624480813,9.424529507321376,1.0,0.9166666666666666,0.9166666666666666
depth_uncertainty_059,depth_uncertainty,2.696762776374037,2.4532059183230186,2.4518509505194754,1.0,1.0,1.0
gradual_linear_000,gradual_linear,15.893666749742886,9.739975322745769,3.09441522359178,1.0,1.0,1.0
gradual_linear_001,gradual_linear,12.133675853690477,10.54833428793486,2.0450541748212014,1.0,1.0,1.0
gradual_linear_002,gradual_linear,15.1322382072186,9.72182373003959,1.9945880063247439,1.0,1.0,1.0
gradual_linear_003,gradual_linear,16.00188294094169,17.53212272265432,17.222810514591302,0.9166666666666666,0.9166666666666666,0.9166666666666666
gradual_linear_004,gradual_linear,16.699779186132815,13.613161765394283,2.8189113486447424,1.0,1.0,1.0
gradual_linear_005,gradual_linear,20.327284505823346,13.531999064236516,2.403244126458867,1.0,1.0,1.0
gradual_linear_006,gradual_linear,21.27610463246639,16.79541147619147,14.584069771690379,0.9166666666666666,0.8333333333333334,0.8333333333333334
gradual_linear_007,gradual_linear,21.470220682065204,12.749147369044117,3.0408990379616228,1.0,1.0,1.0
gradual_linear_008,gradual_linear,22.434988734358523,13.851885956940391,6.968547399332774,0.8333333333333334,0.9166666666666666,1.0
gradual_linear_009,gradual_linear,2.417761957701652,2.3895082899499274,2.409306356235567,1.0,1.0,1.0
gradual_linear_010,gradual_linear,13.189848734269015,9.840016325160633,3.0228482280145923,1.0,1.0,1.0
gradual_linear_011,gradual_linear,3.422521344940783,3.44146798541437,3.4581242989393197,1.0,1.0,1.0
gradual_linear_012,gradual_linear,2.668387860696558,2.5008171698286907,2.4783391573919324,1.0,1.0,1.0
gradual_linear_013,gradual_linear,16.190270523188822,10.598878476950562,3.9833949577656096,0.8333333333333334,0.8333333333333334,1.0
gradual_linear_014,gradual_linear,2.563708340084111,2.440618636120559,2.4595929617922883,1.0,1.0,1.0
gradual_linear_015,gradual_linear,13.371248344836605,10.298876490397486,3.34628480142609,0.9166666666666666,0.9166666666666666,1.0
gradual_linear_016,gradual_linear,20.59752238943897,21.418518063604214,17.55732444883561,0.8333333333333334,0.8333333333333334,0.9166666666666666
gradual_linear_017,gradual_linear,17.87269947975427,20.385593569409156,2.4707766753448985,0.9166666666666666,1.0,1.0
gradual_linear_018,gradual_linear,2.6855619773607016,2.620236965499928,2.6666724878554793,1.0,1.0,1.0
gradual_linear_019,gradual_linear,2.6009667612166276,2.353749636807101,2.421463013534876,1.0,1.0,1.0
gradual_linear_020,gradual_linear,2.907418877445113,2.670715005339194,2.632552103536797,1.0,1.0,1.0
gradual_linear_021,gradual_linear,9.79076252217357,8.074555861056526,2.164536913870011,1.0,1.0,1.0
gradual_linear_022,gradual_linear,3.425169202309235,3.237667654316234,3.2149397268076307,1.0,1.0,1.0
gradual_linear_023,gradual_linear,11.689495084055492,8.768030790852613,3.282231750369744,1.0,1.0,1.0
gradual_linear_024,gradual_linear,2.766240224396045,2.5845087544143603,2.5879744247266556,1.0,1.0,1.0
gradual_linear_025,gradual_linear,4.32997120062183,4.055002050185329,4.0477795567755726,1.0,1.0,1.0
gradual_linear_026,gradual_linear,20.45954382330129,15.248851522995471,3.0965716899737163,1.0,1.0,1.0
gradual_linear_027,gradual_linear,18.3890403295463,13.34311798438112,4.5404127343553595,0.8333333333333334,0.8333333333333334,1.0
gradual_linear_028,gradual_linear,14.115435495930074,11.837412782522344,3.0658030200167032,1.0,1.0,1.0
gradual_linear_029,gradual_linear,2.27225659651422,2.1509787830582434,2.089185265963318,1.0,1.0,1.0
gradual_linear_030,gradual_linear,15.954798240810332,11.046715067781209,2.426183915210887,1.0,1.0,1.0
gradual_linear_031,gradual_linear,24.77269796045668,18.077715363889936,1.9147081834339936,1.0,1.0,1.0
gradual_linear_032,gradual_linear,2.487133437311341,2.366252636228572,2.3280395261173683,1.0,1.0,1.0
gradual_linear_033,gradual_linear,2.5456425553592537,2.4311573146081353,2.4460684486711584,1.0,1.0,1.0
gradual_linear_034,gradual_linear,23.45214920588382,13.538185232503087,4.037757750074819,1.0,1.0,1.0
gradual_linear_035,gradual_linear,2.4206450696205635,2.237080092245584,2.2521343141016414,1.0,1.0,1.0
gradual_linear_036,gradual_linear,3.3704064768673603,3.3070799773159045,3.2954845779790096,1.0,1.0,1.0
gradual_linear_037,gradual_linear,3.784578822472976,3.638376173287608,3.6928257064754737,0.9166666666666666,0.9166666666666666,1.0
gradual_linear_038,gradual_linear,9.818035614696036,9.13223318539365,3.0852994168026107,1.0,1.0,1.0
gradual_linear_039,gradual_linear,22.631610288519028,14.670238734873644,1.735469171373552,1.0,1.0,1.0
gradual_linear_040,gradual_linear,16.95706906962136,13.032848581955431,3.6584873734530925,1.0,1.0,1.0
gradual_linear_041,gradual_linear,28.06805962946464,14.206660124405127,3.464738036438605,1.0,1.0,1.0
gradual_linear_042,gradual_linear,17.86860777706194,14.013504698306884,2.470313000761358,1.0,1.0,1.0
gradual_linear_043,gradual_linear,4.277763605748117,3.9474374890438044,3.9317747956902718,0.9166666666666666,0.9166666666666666,1.0
gradual_linear_044,gradual_linear,10.951580267154698,9.870650524557012,3.320158491676469,1.0,1.0,1.0
gradual_linear_045,gradual_linear,2.6437636157603452,2.5536335207150542,2.499809890687407,0.9166666666666666,1.0,1.0
gradual_linear_046,gradual_linear,3.1384243553088242,2.93524930403898,2.8777392370654633,1.0,1.0,1.0
gradual_linear_047,gradual_linear,3.9104378227774372,3.635866956264287,3.7032669556139464,0.9166666666666666,0.9166666666666666,1.0
gradual_linear_048,gradual_linear,9.502601707615987,8.343855999105356,1.5361478159241202,1.0,1.0,1.0
gradual_linear_049,gradual_linear,2.4842534379738543,2.3521443912140616,2.3703149550526894,1.0,1.0,1.0
gradual_linear_050,gradual_linear,8.632413351133373,7.763152355381182,3.339378522987994,0.9166666666666666,1.0,1.0
gradual_linear_051,gradual_linear,16.979584604275708,12.829665855006878,2.420984709969444,1.0,1.0,1.0
gradual_linear_052,gradual_linear,4.179663724133398,3.9679933095291107,3.8930187826188862,1.0,1.0,1.0
gradual_linear_053,gradual_linear,3.6383278294385537,3.4041458084173746,3.3616359297908898,1.0,1.0,1.0
gradual_linear_054,gradual_linear,3.0630437150124576,3.0022493088904763,3.0361443078752237,1.0,1.0,1.0
gradual_linear_055,gradual_linear,2.1449298759010733,2.06287838002711,1.9817043185549967,1.0,1.0,1.0
gradual_linear_056,gradual_linear,8.50870618843581,7.992460812667552,2.4751208943925787,1.0,1.0,1.0
gradual_linear_057,gradual_linear,16.971800247736695,10.851418051872411,3.4355701448267375,1.0,1.0,1.0
gradual_linear_058,gradual_linear,3.652872204748347,3.3506675044907386,3.311162776845779,1.0,1.0,1.0
gradual_linear_059,gradual_linear,3.540935744125421,3.47421263891126,3.4331425032039444,1.0,1.0,1.0
heavy_outliers_000,heavy_outliers,2.0831966758175553,2.4037734327068234,2.3510128153507175,1.0,1.0,1.0
heavy_outliers_001,heavy_outliers,10.570643623602242,10.42860717735297,2.7711334305688786,0.8333333333333334,0.9166666666666666,1.0
heavy_outliers_002,heavy_outliers,3.1019845828549326,2.7596904013204426,2.857821248508998,1.0,1.0,1.0
heavy_outliers_003,heavy_outliers,7.852566117166073,8.382311457725741,8.502515302237692,0.9166666666666666,0.9166666666666666,0.9166666666666666
heavy_outliers_004,heavy_outliers,17.263772208042514,11.54836682705121,2.6255594932204334,1.0,1.0,1.0
heavy_outliers_005,heavy_outliers,20.315750937431385,16.046963402296278,3.327755367092036,0.9166666666666666,0.9166666666666666,1.0
heavy_outliers_006,heavy_outliers,12.283643500918506,12.091892231990682,3.198719457585295,0.9166666666666666,1.0,1.0
heavy_outliers_007,heavy_outliers,20.68276097845921,15.217908790083655,2.787690961657866,1.0,1.0,1.0
heavy_outliers_008,heavy_outliers,3.0851494065439273,2.658255285364131,2.632876090871831,1.0,1.0,1.0
heavy_outliers_009,heavy_outliers,9.27532917811442,10.347466879074517,19.570601221692478,0.9166666666666666,0.75,0.75
heavy_outliers_010,heavy_outliers,3.566052961137921,3.9568343793265366,3.9534200524197747,0.9166666666666666,0.9166666666666666,1.0
heavy_outliers_011,heavy_outliers,3.204795199906344,2.793350799691337,2.8011789451264124,1.0,1.0,1.0
heavy_outliers_012,heavy_outliers,8.082834103907981,7.627348952270156,2.8673436629691285,0.9166666666666666,1.0,1.0
heavy_outliers_013,heavy_outliers,1.8372478536496217,1.363428622152845,1.4337819496918731,1.0,1.0,1.0
heavy_outliers_014,heavy_outliers,15.630484579561374,13.764987476651223,2.649217172675291,1.0,1.0,1.0
heavy_outliers_015,heavy_outliers,3.579387046488302,3.2611057100091294,3.2018971225530763,1.0,1.0,1.0
heavy_outliers_016,heavy_outliers,11.202082557581798,4.688878876638684,3.3697664886060212,1.0,0.9166666666666666,1.0
heavy_outliers_017,heavy_outliers,4.125625375392202,3.838017265046534,3.7505482032558555,0.9166666666666666,0.9166666666666666,1.0
heavy_outliers_018,heavy_outliers,3.411236286744088,3.5927484562253187,3.6068695568933054,0.9166666666666666,0.9166666666666666,1.0
heavy_outliers_019,heavy_outliers,14.616016306636675,14.61755779953708,14.564693207887817,0.9166666666666666,0.9166666666666666,0.9166666666666666
heavy_outliers_020,heavy_outliers,12.436037081021171,10.884123134664831,2.4173902113325716,1.0,1.0,1.0
heavy_outliers_021,heavy_outliers,16.782680496326986,15.682222561234859,21.662137536766256,0.9166666666666666,0.8333333333333334,0.8333333333333334
heavy_outliers_022,heavy_outliers,25.595827009288666,20.229156649163343,21.357580437046643,0.9166666666666666,0.8333333333333334,0.9166666666666666
heavy_outliers_023,heavy_outliers,13.52387136339925,13.600262401899545,2.9693071564680005,0.9166666666666666,1.0,1.0
heavy_outliers_024,heavy_outliers,16.036843850350273,10.874778696804082,2.4670645297974247,1.0,1.0,1.0
heavy_outliers_025,heavy_outliers,3.0333569256773587,2.6585318292836644,16.92980640829375,1.0,0.9166666666666666,0.9166666666666666
heavy_outliers_026,heavy_outliers,3.0102880171405735,2.9974305617831845,2.975337819656649,1.0,1.0,1.0
heavy_outliers_027,heavy_outliers,10.728026994468387,7.9067281114800885,2.8446795424210642,1.0,1.0,1.0
heavy_outliers_028,heavy_outliers,9.486991957372656,8.49362281581198,2.7334740746035076,1.0,1.0,1.0
heavy_outliers_029,heavy_outliers,3.513144877543202,2.9792397763348775,2.90346811484028,0.9166666666666666,0.9166666666666666,1.0
heavy_outliers_030,heavy_outliers,16.438742101326344,16.292551213806377,8.929693165018445,0.8333333333333334,0.9166666666666666,0.9166666666666666
heavy_outliers_031,heavy_outliers,2.826883888232363,3.0212015551342457,2.9832332753886632,1.0,1.0,1.0
heavy_outliers_032,heavy_outliers,3.2862646948238257,2.9197319915529247,2.9455360644458937,0.9166666666666666,0.9166666666666666,1.0
heavy_outliers_033,heavy_outliers,3.519999152336951,3.6125429239596683,3.6244035288394296,1.0,0.9166666666666666,1.0
heavy_outliers_034,heavy_outliers,16.141657545223737,15.645444169345158,3.4339453429822417,0.9166666666666666,1.0,1.0
heavy_outliers_035,heavy_outliers,1.983980629093988,1.7483435975490464,1.7451009779829656,1.0,1.0,1.0
heavy_outliers_036,heavy_outliers,4.395881882342079,4.647892809506648,4.598688122570039,0.8333333333333334,0.8333333333333334,1.0
heavy_outliers_037,heavy_outliers,4.383092856708426,4.170117876577951,4.100189559484152,1.0,0.9166666666666666,1.0
heavy_outliers_038,heavy_outliers,3.032155788844138,2.5537957180536344,2.5458017017023358,1.0,1.0,1.0
heavy_outliers_039,heavy_outliers,2.5141933265108967,2.4375211035539013,2.4460126905386645,1.0,1.0,1.0
heavy_outliers_040,heavy_outliers,13.308038394715277,16.15372647622024,13.565922300868342,0.9166666666666666,0.9166666666666666,0.9166666666666666
heavy_outliers_041,heavy_outliers,2.5536862134598413,2.6830784191691017,2.5746091432065565,1.0,1.0,1.0
heavy_outliers_042,heavy_outliers,8.858852946685387,8.718495135603543,8.730312318247183,0.9166666666666666,0.9166666666666666,0.9166666666666666
heavy_outliers_043,heavy_outliers,2.6249473291154803,2.698450650059212,2.7260490218364333,1.0,1.0,1.0
heavy_outliers_044,heavy_outliers,2.4416640864568437,2.519173153395232,2.507702801449867,1.0,1.0,1.0
heavy_outliers_045,heavy_outliers,13.979932091256881,4.794071149113296,3.404838769075202,1.0,1.0,1.0
heavy_outliers_046,heavy_outliers,20.448570112674034,15.81333579042176,3.050448092400866,0.9166666666666666,1.0,1.0
heavy_outliers_047,heavy_outliers,14.827208377138499,4.0946588783476425,17.667737672109325,0.9166666666666666,0.75,0.8333333333333334
heavy_outliers_048,heavy_outliers,18.526370666371193,17.711472753354474,3.30672942452975,0.9166666666666666,1.0,1.0
heavy_outliers_049,heavy_outliers,23.528055962788823,19.62783904711281,2.5715978388040814,0.9166666666666666,1.0,1.0
heavy_outliers_050,heavy_outliers,11.878239858030438,16.61433945807713,18.15633012322946,0.9166666666666666,0.9166666666666666,0.9166666666666666
heavy_outliers_051,heavy_outliers,7.671388612867515,8.04948124869787,7.983444505664132,0.9166666666666666,0.9166666666666666,0.9166666666666666
heavy_outliers_052,heavy_outliers,13.977057659926968,10.745754979256619,8.55759918991284,0.9166666666666666,0.9166666666666666,0.9166666666666666
heavy_outliers_053,heavy_outliers,11.328167625647893,11.183581070781619,11.163350756787969,0.8333333333333334,0.8333333333333334,0.8333333333333334
heavy_outliers_054,heavy_outliers,24.47232019075042,17.951249993016596,2.2773145084249418,0.9166666666666666,1.0,1.0
heavy_outliers_055,heavy_outliers,2.499626075380184,2.9383690598759564,2.940692994311881,1.0,1.0,1.0
heavy_outliers_056,heavy_outliers,3.163527381258183,3.361882922501106,3.3798747051357187,0.9166666666666666,0.9166666666666666,1.0
heavy_outliers_057,heavy_outliers,2.4579765693989644,2.578948498359773,2.5202941487865274,1.0,1.0,1.0
heavy_outliers_058,heavy_outliers,12.325339066853598,11.01373039121803,2.705015595042043,1.0,1.0,1.0
heavy_outliers_059,heavy_outliers,3.3817034354726765,3.328659040824327,3.2728882110213715,1.0,1.0,1.0
irregular_times_000,irregular_times,3.60218711561099,3.5742679509776334,3.5909414447930947,1.0,1.0,1.0
irregular_times_001,irregular_times,12.58451484223014,11.555464834963713,2.3010563657579164,0.9166666666666666,1.0,1.0
irregular_times_002,irregular_times,16.254936689758,17.422745132413564,13.605884878400591,0.8333333333333334,0.8333333333333334,0.9166666666666666
irregular_times_003,irregular_times,2.878211276340969,2.458742633115146,2.5589223934507515,1.0,1.0,1.0
irregular_times_004,irregular_times,3.7119174637674694,3.6763257664027145,3.6024807916088806,1.0,1.0,1.0
irregular_times_005,irregular_times,9.392829915761748,10.86080517086109,10.517148880258953,0.8333333333333334,0.8333333333333334,0.9166666666666666
irregular_times_006,irregular_times,15.890197267770871,18.528388164817407,17.353404299934688,0.9166666666666666,0.9166666666666666,0.9166666666666666
irregular_times_007,irregular_times,10.860309867521593,11.059108687735367,11.053012419614788,0.9166666666666666,0.9166666666666666,0.9166666666666666
irregular_times_008,irregular_times,13.533356338439951,2.995449737105539,2.31523291237028,1.0,1.0,1.0
irregular_times_009,irregular_times,11.643783075557064,11.039068453968946,4.225165163998618,0.9166666666666666,0.9166666666666666,1.0
irregular_times_010,irregular_times,2.6195925696217293,2.584054574186685,2.8400830219513424,1.0,1.0,1.0
irregular_times_011,irregular_times,21.063694479227507,8.693595006840432,3.1639217377725175,1.0,1.0,1.0
irregular_times_012,irregular_times,2.6804555224767985,2.82681750027831,2.857224695192285,1.0,1.0,1.0
irregular_times_013,irregular_times,22.449470089810287,22.71261417523652,21.39718306214112,0.8333333333333334,0.6666666666666666,0.8333333333333334
irregular_times_014,irregular_times,8.294643905456766,6.360887070253342,8.823471174771429,1.0,0.9166666666666666,0.9166666666666666
irregular_times_015,irregular_times,2.843157827026261,2.5663489903703813,2.466237728466307,1.0,1.0,1.0
irregular_times_016,irregular_times,4.29483100013781,4.317898111245718,8.9106654392685,0.9166666666666666,0.8333333333333334,0.9166666666666666
irregular_times_017,irregular_times,2.2373067862920863,2.745151266039186,2.7378470294483797,1.0,1.0,1.0
