rowid,plantid,date_md,date,height_true,height_est_cm,height_sam,plant_uid,max_gust,measurement_sd_cm,is_endpoint,online_sequence_number,elapsed_days,predictive_mean_cm,predictive_sd_cm,predictive_q025_cm,predictive_q975_cm,predictive_log_score,predictive_pit,last_observation_prediction_cm,linear_extrapolation_prediction_cm,posterior_mean_cm,posterior_sd_cm,posterior_q025_cm,posterior_q10_cm,posterior_median_cm,posterior_q90_cm,posterior_q975_cm,posterior_growth_mean_cm_day,posterior_growth_sd_cm_day,outlier_posterior_probability,effective_sample_size
C_024,p1,07_11,2021-07-11,62,103.97148867313916,69.452954433657,C_024_p1,18,29.9999999982,False,2,9.0,66.58111533615057,64.21235458123036,-59.275099643060926,192.4373303153621,-5.206074481427035,0.5178363838948339,50.7380864724919,50.7380864724919,63.358529983536656,29.853351178352934,0.0,24.66075678500843,62.80052170137603,102.11488515369123,122.38199651694123,5.145135874057755,1.318251152042663,0.05652257882276535,3019.518899125468
C_024,p1,07_18,2021-07-18,100,121.43869877022654,113.536865631068,C_024_p1,8,12.0,False,3,7.0,99.97306585329481,37.383618016041446,26.701174541853575,173.24495716473604,-4.605946119419984,0.641633077311999,69.452954433657,84.00896284789653,112.08856171236276,12.684400159419331,88.18353493695304,97.12347856446303,112.29754299069933,127.37920657545233,135.56699496071147,3.197601765777232,1.1291071092018938,0.03704869766124971,1165.8667925856091
C_024,p1,07_30,2021-07-30,116,137.2423650485437,113.952751585761,C_024_p1,11,17.39999999946,True,4,12.0,150.7048913661083,37.49624229408485,77.21225646970201,224.1975262625146,-5.033268197026611,0.16350473822120198,113.536865631068,189.1092848266297,122.63342665722456,16.992631649786986,91.07941149170877,101.51145078986653,122.08473480332961,143.21463704602957,157.37603278569085,2.846630484217976,1.4088459497933288,0.050696456081526245,2140.007438599468
C_024,p2,07_02,2021-07-02,70,71.11649825242718,69.0370684789644,C_024_p2,11,17.39999999946,False,1,0.0,,,,,,,,,68.8215671013168,17.585803344215797,34.63160046595741,46.17110626649369,68.95307404886735,91.05248311597008,103.48563654287109,1.5958400642912252,5.654590540855126,,5000.0
C_024,p2,07_11,2021-07-11,54,103.5556027184466,74.8594718446602,C_024_p2,18,29.9999999982,False,2,9.0,83.79305039009816,65.62888735233398,-44.839568820476444,212.42566960067276,-5.151801247941434,0.44586215813141106,69.0370684789644,69.0370684789644,72.31135333783547,28.47629545051827,17.63361491202853,35.76223383704125,72.02843857754331,108.12373036684198,128.5108312973426,5.001837047462935,1.3984198211316499,0.05350542152594969,3073.644642067654
C_024,p2,07_18,2021-07-18,118,116.8639532686084,121.022812815534,C_024_p2,8,12.0,False,3,7.0,107.35269819203134,35.75022756503299,37.28225216456667,177.423144219496,-4.535038333449787,0.648909643190833,74.8594718446602,79.38800779575695,119.71720982326275,12.163271852083357,95.96422711134751,104.9379365650854,120.12841937304684,134.3776735398835,142.0988007140591,2.878870409256086,1.071662005808796,0.03496791222172939,1285.325322739991
C_024,p2,07_30,2021-07-30,112,122.6863566343042,122.270470679612,C_024_p2,11,17.39999999946,True,4,12.0,154.63996974186563,37.02045372344352,82.07988044391634,227.2000590398149,-4.927847027673562,0.19095894664245527,121.022812815534,200.15996876560337,130.23566163975588,16.477458146859817,99.46739049945442,109.8770409581298,129.76391497383068,150.50151059943445,164.0738310839908,2.5660322617475178,1.3499061512145274,0.04728254486549752,2325.7889078629332
C_024,p3,07_02,2021-07-02,80,73.8197569579288,59.8875774757282,C_024_p3,11,17.39999999946,False,1,0.0,,,,,,,,,59.48479709329446,17.35273151503976,25.962210002664747,37.097596529858194,59.292266289529614,82.13827952295706,94.23493344596156,1.483164240514306,5.6985971037212675,,5000.0
C_024,p3,07_11,2021-07-11,62,101.89205889967636,61.5511212944984,C_024_p3,18,29.9999999982,False,2,9.0,74.87768506315761,64.82446941286443,-52.178274986056664,201.9336451123719,-5.1174872635612445,0.41855980596730374,59.8875774757282,59.8875774757282,58.63047796847637,28.13090130525546,0.0,23.13184643100362,58.14128922127676,94.29553185617245,116.26108550842872,5.2729942788641235,1.2525490944642566,0.05247553898623451,3169.8136334601704
C_024,p3,07_18,2021-07-18,118,118.9433830420712,116.863953268608,C_024_p3,8,12.0,False,3,7.0,95.57408411093618,36.87192530988729,23.305110503557103,167.84305771831526,-4.704822783302564,0.7181655413361577,61.5511212944984,62.84498870909744,114.31261733406753,13.007610151790296,89.20549945372706,99.44235976692109,114.29240992758108,129.4336446420051,137.79614944833597,3.078594825763611,1.1055104275617498,0.039854195839992515,1192.3131952141973
C_024,p3,07_30,2021-07-30,118,123.93401449838188,116.448067313916,C_024_p3,11,17.39999999946,True,4,12.0,150.44139188124228,36.458780250031936,78.9821825911797,221.90060117130486,-4.951629921866884,0.1755708888283048,116.863953268608,211.6859509385102,125.04013699156235,16.35882884635391,94.8269745752242,105.31459457405003,124.37688385810877,145.36487822713943,158.78065510791407,2.74453787757889,1.350107751443334,0.048063619018486124,2278.71528456497
C_029,p1,07_02,2021-07-02,60,66.54175275080905,63.2146651132686,C_029_p1,11,17.39999999946,False,1,0.0,,,,,,,,,63.296367813030116,17.325702576038513,30.090096924375864,40.88055881475691,63.353348300490524,85.60834594060333,97.51193016578056,1.4745550775614784,5.683697600780166,,5000.0
C_029,p1,07_11,2021-07-11,88,96.06965553398058,88.9995943042071,C_029_p1,18,29.9999999982,False,2,9.0,78.10582565200562,65.11118132459764,-49.51208974420575,205.723741048217,-5.240986183908369,0.566437034045872,63.2146651132686,63.2146651132686,82.51416353953427,29.469892057285392,25.70778557984651,45.58262132386054,82.1841226688091,120.42218811753371,140.3999964196809,4.645997801439973,1.545776570416518,0.05682083725663034,2894.747250819534
C_029,p1,07_18,2021-07-18,110,130.17230381877022,126.013444271845,C_029_p1,8,12.0,False,3,7.0,115.70585775477213,35.97204364838755,45.200652203932535,186.21106330561173,-4.5373680545502255,0.6127693917392001,88.9995943042071,109.0545392304926,124.6257482501677,12.285209219597794,101.233750592997,110.09224091883335,124.45398678229466,139.10144967957933,148.77086200856536,2.7013413935778914,1.0441144854208424,0.0352580274714926,1186.531457478943
C_029,p1,07_30,2021-07-30,196,210.23035009708732,203.784117799353,C_029_p1,11,17.39999999946,False,4,12.0,156.68804688419692,37.48943995539403,83.20874457162462,230.16734919676924,-5.352955020495423,0.8954871442803717,126.013444271845,189.46575850208143,191.39922465365936,17.740524806126224,154.31101136923954,170.7048181286637,191.80658908798583,213.79282589745196,224.2791375975103,0.6752634079315206,1.4885631886075625,0.06339656847528607,1672.74107587676
C_029,p1,08_06,2021-08-06,210,212.10183689320388,213.765380711974,C_029_p1,11,17.39999999946,True,5,7.0,196.354997647578,33.18882432138481,131.30490197766377,261.4050933174922,-4.565635233831308,0.7000643895850271,203.784117799353,249.15034402373266,208.69097986400664,15.203672262079317,178.50382447592395,189.42025216046318,208.80383996630974,227.6023815330241,238.02547378581974,0.0992005620786934,1.0085513784670996,0.03682294029271154,3182.706539899077
C_029,p4,07_02,2021-07-02,66,68.20529656957929,57.3922617475728,C_029_p4,11,17.39999999946,False,1,0.0,,,,,,,,,56.99915611974921,17.50751028356307,23.601589414049986,34.711586665595306,56.845748109895524,79.43238938055265,91.51623908533311,1.4881632920459784,5.719132831834729,,5000.0
C_029,p4,07_11,2021-07-11,90,107.71446226537216,88.5837083495146,C_029_p4,18,29.9999999982,False,2,9.0,72.75441488727836,65.47110691432317,-55.56895466479506,201.07778443935177,-5.314161684259275,0.5955228424672679,57.3922617475728,57.3922617475728,81.84945574478175,30.35755943751664,21.079602442528355,42.93326054144974,81.44147509284075,121.19309306716326,141.04314661720537,4.666211836950355,1.5661081284026535,0.05923271498345603,2725.101569151861
C_029,p4,07_18,2021-07-18,130,143.06476841423947,128.092874045307,C_029_p4,8,12.0,False,3,7.0,114.16540929516208,36.68232048222833,42.26806114999455,186.06275744032962,-4.57180277955685,0.6479077196706307,88.5837083495146,112.84372237324709,126.68778935463126,12.314475010846996,102.48438587775732,111.5533897476244,127.4422477089455,141.2343946778591,148.91318064565243,2.6596293487549367,1.054203672906184,0.035967293748256426,1060.028945005796
C_029,p4,07_30,2021-07-30,204,217.5083543042071,220.003670032362,C_029_p4,11,17.39999999946,False,4,12.0,157.9056149730821,37.189804564899504,85.01359802587906,230.79763192028514,-5.905125987549528,0.9525165899240313,128.092874045307,195.82287238095117,203.1595788645453,19.621714771368687,154.9617544525102,180.54182092679758,205.6427261262155,225.14144088733443,234.68497569469505,0.3335432550189209,1.373653684417093,0.09239075560445448,1040.6168281648006
C_029,p4,08_06,2021-08-06,200,217.9242402588997,220.835441941748,C_029_p4,11,17.39999999946,True,5,7.0,205.80529052002169,34.65046309288151,137.89038285797392,273.72019818206945,-4.565392145371723,0.6677703797646822,220.003670032362,273.61830102481076,216.86216655102515,15.463470409103893,185.9498781641868,197.3722337985779,216.74932529608796,236.20633957489534,246.82304712693178,0.008003463654453417,0.9607944179509057,0.03675309874364581,3173.4366502353414
C_029,p5,07_02,2021-07-02,64,75.89918673139158,81.0977611650485,C_029_p5,11,17.39999999946,False,1,0.0,,,,,,,,,81.36306788667201,17.707226754603795,46.933199265519534,58.53064916597836,81.05764649127953,103.99065471047594,117.74435799265395,1.489847090270624,5.710229725268331,,5000.0
C_029,p5,07_11,2021-07-11,100,108.96212012944984,106.050918446602,C_029_p5,18,29.9999999982,False,2,9.0,94.65137215176114,66.71924494885513,-36.11834794799492,225.4210922515172,-5.270267126896456,0.5678324630247797,81.0977611650485,81.0977611650485,99.67996011258884,29.512128297157798,43.50097213639087,62.04018909401082,99.15814629457417,136.70896837217146,159.7908888218612,4.013308418557716,1.675075745816618,0.057214230943784236,2798.322869547171
C_029,p5,07_18,2021-07-18,140,155.5413470550162,145.560084142395,C_029_p5,8,12.0,False,3,7.0,127.42289072584565,34.59034240738902,59.62581960736317,195.2199618443281,-4.60067131892641,0.6999798974850612,106.050918446602,125.45892966558804,142.7842559815051,12.416589794601283,118.86730120699384,127.78553971965037,143.11202461278944,157.61878696797461,165.715631599113,2.154683222062103,0.9780833614111919,0.03704715753478842,1113.0559879857158
C_029,p5,07_30,2021-07-30,204,217.9242402588997,218.340126213592,C_029_p5,11,17.39999999946,False,4,12.0,169.2971016722952,38.03268735473872,94.75303445700733,243.84116888758308,-5.410471108042105,0.9013872672264167,145.560084142395,213.29008247804015,206.34308620485604,18.22261752582553,167.33415902755482,184.72880069038283,207.3871073347508,228.49115599828534,239.8476218490004,0.2012936679741787,1.3372035775461752,0.06557460925278659,1566.3969405872906
C_029,p5,08_06,2021-08-06,190,216.0527534627832,215.013038576052,C_029_p5,11,17.39999999946,True,5,7.0,207.63111718829248,33.81871240298609,141.34644087843975,273.9157934981452,-4.488284749813242,0.5863942089768422,218.340126213592,260.7951507551236,212.83187920271942,15.344865979998525,182.74584974843916,193.67458713969833,212.92265330762157,232.12490954985103,242.5916550239637,0.05563456399060475,0.9607570167145599,0.03485960824021346,3397.3717101959774
C_032,p1,07_02,2021-07-02,50,58.84786258899676,52.4016302912621,C_032_p1,11,17.39999999946,False,1,0.0,,,,,,,,,52.67579976224336,17.297832800451285,18.538936369263173,30.528543273906873,52.673103323448146,74.83247306826807,86.34905694009638,1.5363867555723838,5.712162782258915,,5000.0
C_032,p1,07_11,2021-07-11,88,89.83136621359223,81.5136471197411,C_032_p1,18,29.9999999982,False,2,9.0,68.98262583006385,64.71787651606455,-57.86441214142266,195.82966380155037,-5.271517871979781,0.5767653750836436,52.4016302912621,52.4016302912621,74.62455149444749,29.885681328563983,14.842427532223239,36.09415876655585,75.12396286877939,112.27585349740309,132.15524127303553,4.905095476630483,1.4690990116846292,0.058120143879162464,2819.4915493676704
C_032,p1,07_18,2021-07-18,104,114.36863754045308,96.4855414886731,C_032_p1,8,12.0,False,3,7.0,109.04468089470137,36.6562307746487,37.19846857638993,180.89089321301282,-4.626696791936033,0.3659423656498565,81.5136471197411,104.15632687522475,98.83212802839842,12.519557313746269,74.631155569437,83.7211894725775,98.1852621293969,113.35628826938347,122.3906784487478,4.037863114713383,1.3341810785893347,0.03797745395940668,1126.6740832559901
C_032,p1,07_30,2021-07-30,130,124.5578434304207,118.111611132686,C_032_p1,11,17.39999999946,True,4,12.0,146.91400533217467,36.68647234392981,75.00851953807225,218.8194911262771,-4.8614119232288715,0.2161987102520198,96.4855414886731,122.15164612112798,125.1530037431054,16.588696156859637,93.81499696960194,104.9959085868912,124.62050011791054,145.9309608871533,158.58335584655902,2.709404112701051,1.364109080847397,0.04539587166413444,2479.2983602334016
C_032,p2,07_02,2021-07-02,60,65.70998084142394,65.2940948867314,C_032_p2,11,17.39999999946,False,1,0.0,,,,,,,,,65.15321217991419,17.69767375430853,30.397355189044543,42.49363160471498,65.42616450142154,87.50624815410946,100.00792210227883,1.3205420334976536,5.632552156094682,,5000.0
C_032,p2,07_11,2021-07-11,76,93.57433980582525,76.5230156634304,C_032_p2,18,29.9999999982,False,2,9.0,78.14257740893828,64.82892889625428,-48.92212322772011,205.20727804559667,-5.172290240843305,0.4900346270341531,65.2940948867314,65.2940948867314,71.64134380868174,28.843561398194364,16.146684063326788,35.58373574496415,70.39220472469731,108.60639454894944,130.0507513113651,5.0155161233626995,1.4318347946396,0.05468562039452161,3048.9919587151394
C_032,p2,07_18,2021-07-18,90,115.82423838187702,116.448067313916,C_032_p2,8,12.0,False,3,7.0,106.77454186989975,35.70644051098665,36.78991846836591,176.75916527143357,-4.541362392165486,0.6067730358066324,76.5230156634304,85.25662071197407,115.68073840073367,12.396287760162826,91.35893368485635,100.69319180592235,116.55893370773754,130.29049568247447,138.64378024300797,3.0375602169891054,1.0936552240949229,0.03547129644288016,1265.8435954790057
C_032,p2,07_30,2021-07-30,120,136.41059313915858,134.331163365696,C_032_p2,11,17.39999999946,True,4,12.0,152.55895268468618,37.506988941939035,79.04525435848566,226.0726510108867,-4.6832910411820885,0.313489323056961,116.448067313916,184.89101300046275,138.44577811163444,16.258923249488756,107.22902594958789,118.80885111792811,138.1731084267004,158.86014787587763,170.58710565682458,2.3097681162426698,1.293125492992421,0.03991093667517444,2879.368475447087
C_032,p4,07_02,2021-07-02,56,74.44358588996764,71.1164982524272,C_032_p4,11,17.39999999946,False,1,0.0,,,,,,,,,71.01278974220526,17.554416566524978,36.01270211500134,48.21377663720205,71.28304853146572,93.33706261436203,104.24153844812778,1.521867149296019,5.67756576063356,,5000.0
C_032,p4,07_11,2021-07-11,78,99.39674317152104,98.9808572168285,C_032_p4,18,29.9999999982,False,2,9.0,85.85033815695118,66.34097975419148,-44.17798216126411,215.87865847516647,-5.274178429761532,0.5784480138884932,71.1164982524272,71.1164982524272,92.27755600731638,29.545335946939314,35.08644565351422,54.69542941243236,91.75381918413808,130.21862799367028,150.26925006766567,4.315800220960079,1.6438401973793941,0.057411168633613396,2798.0536881174594
C_032,p4,07_18,2021-07-18,120,134.12322038834952,124.765786407767,C_032_p4,8,12.0,False,3,7.0,122.52967125373476,34.85594566401514,54.2120177522651,190.84732475520443,-4.491435193733701,0.5255758186832261,98.9808572168285,120.65313641136284,124.46991780002955,12.410737060209833,100.77603296839997,109.14164169945914,124.89167160187543,139.20078318218805,147.62924569489783,2.740373710364749,1.0341585878489477,0.03432576636734405,1241.7981998908233
C_032,p4,07_30,2021-07-30,140,142.6488824595469,121.022812815534,C_032_p4,11,17.39999999946,True,4,12.0,157.24628924164233,36.95969211279325,84.80529270056756,229.68728578271708,-5.013790306207824,0.16352317258092997,124.765786407767,168.96852216366156,129.72867879689517,16.721086755391585,99.21496780127424,108.95420811814878,128.7087270761919,150.06223155944252,164.56880518623487,2.5489850494473822,1.3254636008424872,0.050063957649585406,2161.0259483153636
C_037,p2,07_02,2021-07-02,60,58.01609067961165,53.64928815533981,C_037_p2,11,17.39999999946,False,1,0.0,,,,,,,,,53.402072768120505,17.218266854316852,19.11874295891823,30.939961910751013,53.251950127052616,75.43552265270831,87.00095327832047,1.5854093500287036,5.650527704559088,,5000.0
C_037,p2,07_11,2021-07-11,64,86.50427857605177,63.6305510679612,C_037_p2,18,29.9999999982,False,2,9.0,69.99777371645409,63.352788459763374,-54.173691664682124,194.16923909759032,-5.1412988957642565,0.45997201599098086,53.64928815533981,53.64928815533981,59.23917297827515,28.884939534697395,0.0,21.93488206093228,58.85297409477561,96.58378805261349,117.37854331512521,5.262205558894308,1.2888980532227454,0.05400357565940702,3147.9425234769997
C_037,p2,07_30,2021-07-30,94,94.40611171521036,107.714462265372,C_037_p2,11,17.39999999946,False,3,19.0,160.20134824046727,51.03384165106074,60.175018604388214,260.2276778765463,-5.371883330312712,0.15186388718574956,63.6305510679612,84.70210610571746,114.94791346399222,18.99791313475419,80.82643463218864,93.58550881441086,114.03177703676133,137.05530079373358,155.1493107158265,3.283966198460895,1.760062199335115,0.05765320967201393,1034.4680554701774
C_037,p2,08_06,2021-08-06,90,91.910795987055,102.307944854369,C_037_p2,11,17.39999999946,True,4,7.0,138.21528153869522,33.44693648101991,72.6592860358962,203.77127704149424,-5.004100844548469,0.141509674764564,107.714462265372,123.95590323283915,113.35887762004198,15.94225278084318,83.48179430904696,93.94647286900441,113.00870988989561,132.9786533024926,145.45270541986946,3.243997884145945,1.2787613361518035,0.05091409720084157,2252.1671869488937
C_037,p3,07_02,2021-07-02,68,61.967007249190935,59.4716915210356,C_037_p3,11,17.39999999946,False,1,0.0,,,,,,,,,59.5837901306504,17.260232039779936,25.0210122259688,37.00839777497347,59.74047569803108,81.60849145045596,93.03701736221258,1.4361584525874354,5.651886971821321,,5000.0
C_037,p3,07_11,2021-07-11,66,88.58370834951457,68.6211825242718,C_037_p3,18,29.9999999982,False,2,9.0,74.11675610413256,65.06172348771433,-53.40422193178753,201.63773414005266,-5.170808866915081,0.4663425391778896,59.4716915210356,59.4716915210356,64.05033113948642,29.124023278704648,5.622279936776455,27.585792613499883,63.28672112407161,101.7157342755843,122.67051610025219,5.16677004271203,1.3261829784431862,0.05469594856973077,3073.5597384017233
C_037,p3,07_30,2021-07-30,102,95.65376957928802,109.793892038835,C_037_p3,11,17.39999999946,False,3,19.0,162.64763390105838,50.72167136411206,63.233158027398744,262.062109774718,-5.3609914556585245,0.1486977944951169,68.6211825242718,87.93677464221489,117.49665087621705,19.058869514939904,82.98221809295458,94.66602140420122,116.4649164714813,139.28658978232224,156.6610359418923,3.0908619111043634,1.7855420052967033,0.05731859141017662,1052.414345273051
C_037,p3,08_06,2021-08-06,100,98.14908530744336,108.130348220065,C_037_p3,11,17.39999999946,True,4,7.0,139.13643009372566,33.50718007372413,73.46235714922638,204.81050303822497,-4.852089654116496,0.17739028793350692,109.793892038835,124.9627850178846,117.36152732362434,15.69162845785368,88.7664228788425,97.91533192240905,117.1189044607545,136.85960388570257,148.77915277715513,3.0464502506386966,1.1985579579147663,0.0454105531429277,2534.075011829051
C_037,p4,07_02,2021-07-02,60,62.38289320388349,50.3222005177994,C_037_p4,11,17.39999999946,False,1,0.0,,,,,,,,,50.12014289827578,17.18266208773637,17.012453601677553,27.97738795856727,49.927360426062535,72.40851346593553,84.30382179139615,1.3865120206216626,5.621574039486917,,5000.0
C_037,p4,07_11,2021-07-11,60,76.73095864077669,49.0745426537217,C_037_p4,18,29.9999999982,False,2,9.0,65.83621426670027,63.343905632642446,-58.31784077327893,189.99026930667947,-5.078463921670651,0.39565349384030835,50.3222005177994,50.3222005177994,45.94176705994763,27.9699728141617,0.0,5.760588378099241,45.18458861677534,82.2885516083646,102.68371567572565,5.435026794192309,1.1274725175122027,0.05138211144533296,3327.5967905976304
C_037,p4,07_30,2021-07-30,114,118.52749708737863,111.457435857605,C_037_p4,11,17.39999999946,False,3,19.0,148.6397626742188,51.57929371139114,47.544346999892156,249.73517834854542,-5.153944841338461,0.23549259566806363,49.0745426537217,46.440598274002106,116.07035174382477,18.899576076379756,81.88463107180114,93.85275019226007,114.98299740372705,139.1002078848472,153.43555926316026,3.197816384812157,1.7987129843149285,0.051923871075609626,1313.3937640724919
C_037,p4,08_06,2021-08-06,112,115.82423838187702,98.9808572168285,C_037_p4,11,17.39999999946,True,4,7.0,138.0276030909975,33.82821572808967,71.72430026394176,204.33090591805325,-5.117350891823657,0.12419564668854594,111.457435857605,134.44060703798306,110.62739068515897,16.362300406585067,80.59130015667945,91.13000739868819,109.37004452231079,130.97343270742894,144.40525366727826,3.382308494810002,1.2661526000471433,0.05526226880217179,2030.2099651109181
C_038,p1,07_11,2021-07-11,90,42.00448142394822,38.2615078317152,C_038_p1,18,29.9999999982,False,1,0.0,,,,,,,,,39.56820166134243,27.513836823833486,0.0,0.0,38.40115530537667,75.83498476987309,97.3255916811771,1.5477380513150454,5.6327437904292115,,5000.0
C_038,p1,07_30,2021-07-30,140,79.85010330097087,74.0276999352751,C_038_p1,11,17.39999999946,False,2,19.0,85.97880548610712,100.78461613824264,-111.55904214484846,283.5166531170627,-5.894373294609911,0.45280379709881463,38.2615078317152,38.2615078317152,70.86205358782334,23.126604324717388,1.7237855137023588,46.43252450177673,71.35749397183277,97.41342855731168,110.895657064232,5.228911215591276,1.6518811511208469,0.08091009626060441,942.4085700848916
C_038,p1,08_06,2021-08-06,142,84.84073475728155,74.0276999352751,C_038_p1,11,17.39999999946,True,3,7.0,107.22170918309934,36.67900727357423,35.33085492689385,179.11256343930484,-5.00002992299039,0.18273624914446573,74.0276999352751,87.2047180786919,83.18737468088332,16.82588337641526,51.91500453223788,62.26279802375532,82.73544069978584,103.55812727360966,116.82901366589174,4.93910285807234,1.2540260900727624,0.05046596549247695,2233.4565832390695
C_039,p1,07_02,2021-07-02,76,75.06741482200647,69.452954433657,C_039_p1,11,17.39999999946,False,1,0.0,,,,,,,,,69.11177138288721,17.471538418922094,35.2643850113673,47.13414793893234,68.94102435186656,91.7060447554129,104.27570710294178,1.5296436086539664,5.706505454553166,,5000.0
C_039,p1,07_11,2021-07-11,80,106.88269035598704,95.2378836245955,C_039_p1,18,29.9999999982,False,2,9.0,83.86745440409192,65.38375164576242,-44.284698821602404,212.01960762978624,-5.253085449900248,0.5690291444864328,69.452954433657,69.452954433657,88.95691245948302,29.646771721158238,32.79840134467379,51.90784881556162,88.14499935001578,127.61483493353278,148.6335929361316,4.4156812569432,1.6522936426174293,0.05706311611516519,2870.7042583117664
C_039,p1,07_18,2021-07-18,120,129.3405319093851,128.50876,C_039_p1,8,12.0,False,3,7.0,120.22263119899158,34.70479773734837,52.201227633788776,188.2440347641944,-4.478524168488464,0.5943542818624445,95.2378836245955,115.292828550881,126.89994476566629,12.069367158523178,104.12617133004389,112.7725811506669,126.84682183483831,141.24593020718152,150.46159696007146,2.6264579284750216,1.0125170223616526,0.03372374908205936,1261.3139555510957
C_039,p1,07_30,2021-07-30,120,151.79837346278316,116.863953268608,C_039_p1,11,17.39999999946,False,4,12.0,158.85045493517572,37.203121359150046,85.93233707124163,231.7685727991098,-5.180068945744708,0.12953864341511712,128.50876,185.54454807212198,127.36965696951286,17.17826081788557,95.66058874823632,107.16651030077719,126.57480037548605,148.09196314109954,163.08100898726477,2.643287086879563,1.3905050909035739,0.05613424953814425,1892.5342351067357
C_039,p1,08_06,2021-08-06,120,154.70957514563108,147.639513915858,C_039_p1,11,17.39999999946,True,5,7.0,145.96877933766575,33.018830148871636,81.25187224587735,210.68568642945417,-4.440674867663779,0.5201776486407003,116.863953268608,110.07114934196267,147.06576523170753,15.155025704188231,117.60819682678144,127.44972059874922,147.12013585996735,166.34668864871324,176.59306848120755,2.1677527752484367,0.9724234883352962,0.03366064305775934,3535.9100937014073
C_039,p2,07_02,2021-07-02,72,83.17719093851133,75.6912437540453,C_039_p2,11,17.39999999946,False,1,0.0,,,,,,,,,75.59779252132869,17.433862127865968,40.92434792154087,52.97061572356958,75.60358309418856,97.98618784453699,109.47265747834815,1.428018083636019,5.698276314121811,,5000.0
C_039,p2,07_11,2021-07-11,78,111.45743585760518,99.8126291262136,C_039_p2,18,29.9999999982,False,2,9.0,89.53349976068262,66.12205987613133,-40.0657375965348,219.13273711790004,-5.23861206716469,0.5617694287271063,75.6912437540453,75.6912437540453,93.1503566592759,29.309608178060127,38.067436920463514,55.91022275001818,92.42572993962483,131.4577662062258,152.00162330491224,4.308008451768621,1.6719116726133338,0.05640320147753637,2901.5435920989776
C_039,p2,07_18,2021-07-18,120,134.12322038834952,125.597558317152,C_039_p2,8,12.0,False,3,7.0,123.41710014441746,34.4044467188836,55.98438457540561,190.8498157134293,-4.470397181774796,0.5252669365236706,99.8126291262136,118.57370663790005,125.64128911430414,12.157958199156814,101.97787795684968,110.93817982261302,125.65404232463683,140.71495788495207,148.60064418237147,2.660705399217935,1.0803414222384315,0.033720605047447644,1302.1441369619674
C_039,p2,07_30,2021-07-30,110,155.5413470550162,150.134829644013,C_039_p2,11,17.39999999946,False,4,12.0,158.31733959484177,36.83594227565953,86.11889273454909,230.51578645513445,-4.585233461878001,0.4121048408762649,125.597558317152,169.8002940730464,152.2966238177045,16.092675082845798,120.87704582373522,132.11934525863032,151.96508076083913,172.59985096816726,184.04616197722393,2.0254687274964205,1.295409328214124,0.03743189531418299,3141.64438496933
C_039,p2,08_06,2021-08-06,110,155.12546110032363,135.162935275081,C_039_p2,11,17.39999999946,True,5,7.0,166.18965696808093,33.68007782629841,100.17670442853604,232.20260950762582,-4.8810643860617695,0.1784680961165896,150.134829644013,164.44823791801525,144.36249030398665,15.838295782501172,113.77890286883225,124.86141075614185,143.81191185296535,164.21000658766204,176.5710008972503,2.187787255649601,1.0478483172280113,0.04650110043881049,1488.827922890376
C_039,p3,07_02,2021-07-02,80,79.85010330097087,78.6024454368932,C_039_p3,11,17.39999999946,False,1,0.0,,,,,,,,,78.67523260121168,17.582871506944585,44.89418959164651,55.8341012999496,78.89969818882382,101.18683985563968,113.70466799855649,1.495882505962045,5.773995760979624,,5000.0
C_039,p3,07_11,2021-07-11,92,114.57658051779936,88.5837083495146,C_039_p3,18,29.9999999982,False,2,9.0,93.15229708482298,67.24226692461825,-38.6425460874288,224.94714025707475,-5.188061860147465,0.47291581577260444,78.6024454368932,78.6024454368932,84.76663258118089,28.787372577435125,30.62020429111009,48.86100530586528,83.88421401014948,121.43299430816441,142.16334289778663,4.615063805257925,1.5983138048454526,0.05445269476618074,2991.92144882234
C_039,p3,07_18,2021-07-18,120,133.0835055016181,148.887171779935,C_039_p3,8,12.0,False,3,7.0,116.70511385371579,34.520941862068895,49.04406780406076,184.36615990337083,-4.8862285576936575,0.8243956550457292,88.5837083495146,96.34691283710902,143.7446796841792,13.151819075949483,117.87419900655073,128.92481204564785,144.23215939398042,158.77556840300738,167.404547506907,2.127661300452097,1.0126535600205362,0.04562386677651027,977.3911689630066
C_039,p3,07_30,2021-07-30,150,156.78900491909386,123.934014498382,C_039_p3,11,17.39999999946,False,4,12.0,169.2001954800715,38.27304677537639,94.18502380033377,244.21536715980923,-5.26611002357306,0.11846067301281565,148.887171779935,252.26453766065566,134.9807490394476,17.419221602390937,102.76295049461274,114.48368610558627,133.97050070643607,155.64701798441553,171.98527104645757,2.4357097293409096,1.3287790577266503,0.05916578333466618,1748.1142443353967
C_039,p3,08_06,2021-08-06,140,147.22362796116505,130.17230381877,C_039_p3,11,17.39999999946,True,5,7.0,151.86476077415824,32.95176825067368,87.27929500283783,216.45022654547864,-4.6475909927954255,0.25516968735066853,123.934014498382,109.37800608414275,136.69685265145478,15.360768327203635,107.01772943441229,117.51965848895718,136.4182759855231,156.45112947064558,167.49591974855625,2.3401508707483805,1.0335602072914418,0.039235539432377245,2979.6018720036536
