k_dropped,true_ft,pred_ft,below_ft,error_ft,error_cm,image_id,camera
2,0.0,0.03624119922615282,2.0,0.03624119922615282,1.104631752413138,25-BR546.UFMu-00589.2025-07-23-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589
2,1.0,1.0184301727930547,1.0,0.0184301727930547,0.5617516667323073,25-BR546.UFMu-00589.2025-07-23-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589
1,0.0,0.003616044562569166,1.0,0.003616044562569166,0.11021703826710817,25-BR546.UFMu-00589.2025-07-24-11-40.NJ3HL.000030110930,25-BR546.UFMu-00589
1,0.0,-0.00619687426882655,1.0,-0.00619687426882655,-0.18888072771383324,25-BR546.UFMu-00589.2025-07-25-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589
1,0.0,0.14168983936861218,1.0,0.14168983936861218,4.3187063039553,25-BR546.UFMu-00589.2025-07-26-11-49.NJ3HL.000030110930,25-BR546.UFMu-00589
2,0.0,0.44093444818914973,2.0,0.44093444818914973,13.439681980805284,25-BR546.UFMu-00589.2025-07-26-11-49.NJ3HL.000030110930,25-BR546.UFMu-00589
2,1.0,1.1798986084474532,1.0,0.1798986084474532,5.4833095854783735,25-BR546.UFMu-00589.2025-07-26-11-49.NJ3HL.000030110930,25-BR546.UFMu-00589
1,0.0,-0.17674478946863428,1.0,-0.17674478946863428,-5.387181183003973,25-BR546.UFMu-00589.2025-07-27-11-39.NJ3HL.000030110930,25-BR546.UFMu-00589
2,0.0,-1.1291701287834228,2.0,-1.1291701287834228,-34.417105525318725,25-BR546.UFMu-00589.2025-07-27-11-39.NJ3HL.000030110930,25-BR546.UFMu-00589
2,1.0,0.5376545537683055,1.0,-0.4623454462316945,-14.092289201142048,25-BR546.UFMu-00589.2025-07-27-11-39.NJ3HL.000030110930,25-BR546.UFMu-00589
1,0.0,0.02735909886484618,1.0,0.02735909886484618,0.8339053334005115,25-W571.UFMu-03509.2025-06-10-13-37.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.053409332601122766,2.0,0.053409332601122766,1.627916457682222,25-W571.UFMu-03509.2025-06-10-13-37.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0407018980475398,1.0,0.040701898047539764,1.240593852489012,25-W571.UFMu-03509.2025-06-10-13-37.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.08708791412416049,3.0,0.08708791412416049,2.6544396225044116,25-W571.UFMu-03509.2025-06-10-13-37.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0669315541399884,2.0,0.06693155413998841,2.0400737701868468,25-W571.UFMu-03509.2025-06-10-13-37.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.038188162478401,1.0,0.038188162478400844,1.1639751923416577,25-W571.UFMu-03509.2025-06-10-13-37.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.005261644157821897,1.0,0.005261644157821897,0.16037491393041142,25-W571.UFMu-03509.2025-06-11-11-41.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.00856813831461304,2.0,0.00856813831461304,0.26115685582940545,25-W571.UFMu-03509.2025-06-11-11-41.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0025646482760882,1.0,0.002564648276088155,0.07817047945516696,25-W571.UFMu-03509.2025-06-11-11-41.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.011395662812586693,3.0,0.011395662812586693,0.3473398025276424,25-W571.UFMu-03509.2025-06-11-11-41.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.004366650783642,2.0,0.004366650783641957,0.13309551588540683,25-W571.UFMu-03509.2025-06-11-11-41.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.001198116451248,1.0,0.0011981164512477882,0.036518589434032585,25-W571.UFMu-03509.2025-06-11-11-41.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.029569002906645294,1.0,0.029569002906645294,0.9012632085945486,25-W571.UFMu-03509.2025-06-12-11-45.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.045296565799380795,2.0,0.045296565799380795,1.3806393255651266,25-W571.UFMu-03509.2025-06-12-11-45.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0245322891416566,1.0,0.024532289141656616,0.7477441730376937,25-W571.UFMu-03509.2025-06-12-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.07928957335901686,3.0,0.07928957335901686,2.416746195982834,25-W571.UFMu-03509.2025-06-12-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0510704102850703,2.0,0.05107041028507031,1.5566261054889432,25-W571.UFMu-03509.2025-06-12-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.0384415749518903,1.0,0.03844157495189027,1.1716992045336154,25-W571.UFMu-03509.2025-06-12-11-45.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,-0.30284767802720347,1.0,-0.30284767802720347,-9.230797226269162,25-W571.UFMu-03509.2025-06-17-11-49.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,-0.32276561570060947,2.0,-0.32276561570060947,-9.837895966554576,25-W571.UFMu-03509.2025-06-17-11-49.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,0.9682280129773396,1.0,-0.031771987022660375,-0.9684101644506883,25-W571.UFMu-03509.2025-06-17-11-49.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,-0.3556968749702333,3.0,-0.3556968749702333,-10.841640749092711,25-W571.UFMu-03509.2025-06-17-11-49.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,0.9437245087884725,2.0,-0.05627549121152753,-1.715276972127359,25-W571.UFMu-03509.2025-06-17-11-49.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,1.9612854924244787,1.0,-0.038714507575521306,-1.1800181909018894,25-W571.UFMu-03509.2025-06-17-11-49.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,-0.02073388428694517,1.0,-0.02073388428694517,-0.6319687930660888,25-W571.UFMu-03509.2025-06-18-11-52.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,-0.0397948186368993,2.0,-0.0397948186368993,-1.2129460720526908,25-W571.UFMu-03509.2025-06-18-11-52.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,0.9675746189757263,1.0,-0.032425381024273725,-0.9883256136198632,25-W571.UFMu-03509.2025-06-18-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,-0.05533623652795668,3.0,-0.05533623652795668,-1.6866484893721196,25-W571.UFMu-03509.2025-06-18-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,0.9552816970269684,2.0,-0.04471830297303159,-1.3630138746180027,25-W571.UFMu-03509.2025-06-18-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,1.9805596671654166,1.0,-0.01944033283458335,-0.5925413447981006,25-W571.UFMu-03509.2025-06-18-11-52.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,-0.020792952467995885,1.0,-0.020792952467995885,-0.6337691912245146,25-W571.UFMu-03509.2025-06-19-11-41.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,-0.037169658233481354,2.0,-0.037169658233481354,-1.1329311829565116,25-W571.UFMu-03509.2025-06-19-11-41.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,0.9721835895312086,1.0,-0.027816410468791353,-0.8478441910887604,25-W571.UFMu-03509.2025-06-19-11-41.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,-0.05146882190568543,3.0,-0.05146882190568543,-1.5687696916852918,25-W571.UFMu-03509.2025-06-19-11-41.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,0.9608818254366859,2.0,-0.03911817456331412,-1.1923219606898146,25-W571.UFMu-03509.2025-06-19-11-41.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,1.9821388916826341,1.0,-0.01786110831736587,-0.5444065815133118,25-W571.UFMu-03509.2025-06-19-11-41.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,-0.021552876875435393,1.0,-0.021552876875435393,-0.6569316871632708,25-W571.UFMu-03509.2025-06-20-11-45.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,-0.0365726528510816,2.0,-0.0365726528510816,-1.1147344589009671,25-W571.UFMu-03509.2025-06-20-11-45.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,0.9744503350381839,1.0,-0.0255496649618161,-0.7787537880361547,25-W571.UFMu-03509.2025-06-20-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,-0.05647297259884613,3.0,-0.05647297259884613,-1.72129620481283,25-W571.UFMu-03509.2025-06-20-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,0.9587271330640692,2.0,-0.041272866935930796,-1.2579969842071708,25-W571.UFMu-03509.2025-06-20-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,1.9751138081585635,1.0,-0.024886191841436478,-0.7585311273269839,25-W571.UFMu-03509.2025-06-20-11-45.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,-0.04204116771920467,1.0,-0.04204116771920467,-1.2814147920813583,25-W571.UFMu-03509.2025-06-21-11-50.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,-0.03556892163290114,2.0,-0.03556892163290114,-1.0841407313708267,25-W571.UFMu-03509.2025-06-21-11-50.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0108924030532584,1.0,0.010892403053258448,0.3320004450633175,25-W571.UFMu-03509.2025-06-21-11-50.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,-0.026947373927593263,3.0,-0.026947373927593263,-0.8213559573130427,25-W571.UFMu-03509.2025-06-21-11-50.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0176402819098678,2.0,0.017640281909867772,0.5376757926127697,25-W571.UFMu-03509.2025-06-21-11-50.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.010713467383501,1.0,0.010713467383501207,0.32654648584911683,25-W571.UFMu-03509.2025-06-21-11-50.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,-0.003532101504106067,1.0,-0.003532101504106067,-0.10765845384515292,25-W571.UFMu-03509.2025-06-22-11-39.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.005494824733884947,2.0,0.005494824733884947,0.16748225788881319,25-W571.UFMu-03509.2025-06-22-11-39.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0101458659058344,1.0,0.01014586590583444,0.3092459928098337,25-W571.UFMu-03509.2025-06-22-11-39.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,-0.007002767992199566,3.0,-0.007002767992199566,-0.21344436840224276,25-W571.UFMu-03509.2025-06-22-11-39.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0012294693195611,2.0,0.0012294693195611384,0.0374742248602235,25-W571.UFMu-03509.2025-06-22-11-39.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,1.9909844150495886,1.0,-0.009015584950411437,-0.2747950292885406,25-W571.UFMu-03509.2025-06-22-11-39.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.09644706007615593,1.0,0.09644706007615593,2.939706391121233,25-W571.UFMu-03509.2025-06-23-11-43.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.04807994894356669,2.0,0.04807994894356669,1.4654768437999126,25-W571.UFMu-03509.2025-06-23-11-43.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,0.9392457324459975,1.0,-0.06075426755400248,-1.8517900750459957,25-W571.UFMu-03509.2025-06-23-11-43.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.08587227487888541,3.0,0.08587227487888541,2.617386938308427,25-W571.UFMu-03509.2025-06-23-11-43.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,0.9679590687642223,2.0,-0.03204093123577767,-0.9766075840665034,25-W571.UFMu-03509.2025-06-23-11-43.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.031491382421977,1.0,0.03149138242197713,0.959857336221863,25-W571.UFMu-03509.2025-06-23-11-43.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.016021457423889385,1.0,0.016021457423889385,0.48833402228014844,25-W571.UFMu-03509.2025-06-24-11-48.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.03463220483407718,2.0,0.03463220483407718,1.0555896033426726,25-W571.UFMu-03509.2025-06-24-11-48.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0146238946533093,1.0,0.014623894653309266,0.44573630903286643,25-W571.UFMu-03509.2025-06-24-11-48.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.051494889520848575,3.0,0.051494889520848575,1.5695642325954646,25-W571.UFMu-03509.2025-06-24-11-48.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0254315459928554,2.0,0.025431545992855353,0.7751535218622312,25-W571.UFMu-03509.2025-06-24-11-48.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.0072683370496858,1.0,0.007268337049685769,0.22153891327442224,25-W571.UFMu-03509.2025-06-24-11-48.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.045202119274223136,1.0,0.045202119274223136,1.3777605954783212,25-W571.UFMu-03509.2025-06-25-11-52.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.07734962485068611,2.0,0.07734962485068611,2.3576165654489127,25-W571.UFMu-03509.2025-06-25-11-52.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0590103010530998,1.0,0.05901030105309979,1.7986339760984815,25-W571.UFMu-03509.2025-06-25-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.0766231208294484,3.0,0.0766231208294484,2.3354727228815872,25-W571.UFMu-03509.2025-06-25-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0584279011236093,2.0,0.058427901123609294,1.7808824262476113,25-W571.UFMu-03509.2025-06-25-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,1.999017656296751,1.0,-0.0009823437032490112,-0.029941836075029864,25-W571.UFMu-03509.2025-06-25-11-52.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.02840087944108174,1.0,0.02840087944108174,0.8656588053641715,25-W571.UFMu-03509.2025-06-26-11-43.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.05574966732704694,2.0,0.05574966732704694,1.6992498601283907,25-W571.UFMu-03509.2025-06-26-11-43.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0403539731451845,1.0,0.04035397314518452,1.2299891014652242,25-W571.UFMu-03509.2025-06-26-11-43.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.07650841330784026,3.0,0.07650841330784026,2.3319764376229712,25-W571.UFMu-03509.2025-06-26-11-43.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.056284891764388,2.0,0.05628489176438789,1.7155635009785428,25-W571.UFMu-03509.2025-06-26-11-43.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.0217114627562465,1.0,0.02171146275624647,0.6617653848103924,25-W571.UFMu-03509.2025-06-26-11-43.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.29289008094419927,1.0,0.29289008094419927,8.927289667179194,25-W571.UFMu-03509.2025-06-27-11-47.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.3361623973425405,2.0,0.3361623973425405,10.246229871000635,25-W571.UFMu-03509.2025-06-27-11-47.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0741799682847732,1.0,0.07417996828477325,2.2610054333198883,25-W571.UFMu-03509.2025-06-27-11-47.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.35229448277005676,3.0,0.35229448277005676,10.73793583483133,25-W571.UFMu-03509.2025-06-27-11-47.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0875279164499083,2.0,0.08752791644990832,2.6678508933932057,25-W571.UFMu-03509.2025-06-27-11-47.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.019970645732265,1.0,0.019970645732264813,0.6087052819194315,25-W571.UFMu-03509.2025-06-27-11-47.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.04422216531398175,1.0,0.04422216531398175,1.3478915987701638,25-W571.UFMu-03509.2025-06-28-11-50.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.05932982514338822,2.0,0.05932982514338822,1.808373070370473,25-W571.UFMu-03509.2025-06-28-11-50.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0206705386434312,1.0,0.020670538643431158,0.6300380178517817,25-W571.UFMu-03509.2025-06-28-11-50.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.08881113880085088,3.0,0.08881113880085088,2.706963510649935,25-W571.UFMu-03509.2025-06-28-11-50.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0430267456692768,2.0,0.04302674566927678,1.3114552079995563,25-W571.UFMu-03509.2025-06-28-11-50.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.027823145225504,1.0,0.02782314522550422,0.8480494664733687,25-W571.UFMu-03509.2025-06-28-11-50.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.020967165159112015,1.0,0.020967165159112015,0.6390791940497342,25-W571.UFMu-03509.2025-06-29-11-40.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.033644321225766764,2.0,0.033644321225766764,1.025478910961371,25-W571.UFMu-03509.2025-06-29-11-40.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0143091860033449,1.0,0.014309186003344854,0.43614398938195115,25-W571.UFMu-03509.2025-06-29-11-40.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.04672915331137508,3.0,0.04672915331137508,1.4243045929307125,25-W571.UFMu-03509.2025-06-29-11-40.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.023713455227209,2.0,0.023713455227208913,0.7227861153253277,25-W571.UFMu-03509.2025-06-29-11-40.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.00951752732654,1.0,0.009517527326539987,0.29009423291293884,25-W571.UFMu-03509.2025-06-29-11-40.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.1075145806644174,1.0,0.1075145806644174,3.277044418651442,25-W571.UFMu-03509.2025-06-30-11-45.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.10908431281239082,2.0,0.10908431281239082,3.3248898545216723,25-W571.UFMu-03509.2025-06-30-11-45.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0023744764179754,1.0,0.0023744764179753908,0.07237404121988991,25-W571.UFMu-03509.2025-06-30-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.12345787124522958,3.0,0.12345787124522958,3.7629959155545976,25-W571.UFMu-03509.2025-06-30-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0136802808134466,2.0,0.013680280813446632,0.41697495919385336,25-W571.UFMu-03509.2025-06-30-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.015284037977533,1.0,0.015284037977532972,0.46585747755520496,25-W571.UFMu-03509.2025-06-30-11-45.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.03501670972478159,1.0,0.03501670972478159,1.0673093124113429,25-W571.UFMu-03509.2025-07-01-11-42.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.046662271495703504,2.0,0.046662271495703504,1.4222660351890428,25-W571.UFMu-03509.2025-07-01-11-42.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0158946887389477,1.0,0.015894688738947726,0.48447011276312674,25-W571.UFMu-03509.2025-07-01-11-42.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.06567508116864447,3.0,0.06567508116864447,2.0017764740202835,25-W571.UFMu-03509.2025-07-01-11-42.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0302835967781632,2.0,0.03028359677816317,0.9230440297984134,25-W571.UFMu-03509.2025-07-01-11-42.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.017876192304772,1.0,0.017876192304771887,0.5448663414494471,25-W571.UFMu-03509.2025-07-01-11-42.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.030815565378862562,1.0,0.030815565378862562,0.9392584327477309,25-W571.UFMu-03509.2025-07-02-11-47.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.04525675109783682,2.0,0.04525675109783682,1.3794257734620663,25-W571.UFMu-03509.2025-07-02-11-47.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0196785879360517,1.0,0.019678587936051706,0.599803360290856,25-W571.UFMu-03509.2025-07-02-11-47.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.06639207445970542,3.0,0.06639207445970542,2.0236304295318215,25-W571.UFMu-03509.2025-07-02-11-47.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.035648191911749,2.0,0.03564819191174906,1.0865568894701114,25-W571.UFMu-03509.2025-07-02-11-47.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.019852524635061,1.0,0.01985252463506093,0.6051049508766572,25-W571.UFMu-03509.2025-07-02-11-47.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.01876130162771791,1.0,0.01876130162771791,0.5718444736128419,25-W571.UFMu-03509.2025-07-03-11-52.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.04306009990294554,2.0,0.04306009990294554,1.31247184504178,25-W571.UFMu-03509.2025-07-03-11-52.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0302516103605697,1.0,0.03025161036056967,0.9220690837901635,25-W571.UFMu-03509.2025-07-03-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.05905647080796167,3.0,0.05905647080796167,1.8000412302266717,25-W571.UFMu-03509.2025-07-03-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0420228033368577,2.0,0.042022803336857706,1.2808550457074228,25-W571.UFMu-03509.2025-07-03-11-52.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.013336522745293,1.0,0.013336522745293067,0.4064972132765327,25-W571.UFMu-03509.2025-07-03-11-52.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.05137582812935658,1.0,0.05137582812935658,1.5659352413827885,25-W571.UFMu-03509.2025-07-04-11-39.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.07337462980583338,2.0,0.07337462980583338,2.2364587164818017,25-W571.UFMu-03509.2025-07-04-11-39.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.032753977842851,1.0,0.032753977842850945,0.9983412446500969,25-W571.UFMu-03509.2025-07-04-11-39.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.08675137828107447,3.0,0.08675137828107447,2.64418201000715,25-W571.UFMu-03509.2025-07-04-11-39.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0430906497497594,2.0,0.0430906497497594,1.3134030043726665,25-W571.UFMu-03509.2025-07-04-11-39.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.014094705738954,1.0,0.014094705738953994,0.42960663092331774,25-W571.UFMu-03509.2025-07-04-11-39.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.10794329851179234,1.0,0.10794329851179234,3.2901117386394305,25-W571.UFMu-03509.2025-07-05-11-40.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.11512124572366801,2.0,0.11512124572366801,3.508895569657401,25-W571.UFMu-03509.2025-07-05-11-40.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0099944802952159,1.0,0.00999448029521588,0.30463175939818,25-W571.UFMu-03509.2025-07-05-11-40.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.13699283888211788,3.0,0.13699283888211788,4.175541729126953,25-W571.UFMu-03509.2025-07-05-11-40.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0268833777895288,2.0,0.026883377789528762,0.8194053550248367,25-W571.UFMu-03509.2025-07-05-11-40.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.020931386894527,1.0,0.020931386894527115,0.6379886725451864,25-W571.UFMu-03509.2025-07-05-11-40.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.017407107103331078,1.0,0.017407107103331078,0.5305686245095312,25-W571.UFMu-03509.2025-07-06-11-45.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.03049226696986205,2.0,0.03049226696986205,0.9294042972413953,25-W571.UFMu-03509.2025-07-06-11-45.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0162497325902042,1.0,0.016249732590204236,0.4952918493494251,25-W571.UFMu-03509.2025-07-06-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.05932653804483664,3.0,0.05932653804483664,1.8082728796066208,25-W571.UFMu-03509.2025-07-06-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0374948994792215,2.0,0.037494899479221466,1.1428445361266704,25-W571.UFMu-03509.2025-07-06-11-45.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,2.0239564983064255,1.0,0.023956498306425544,0.7301940683798506,25-W571.UFMu-03509.2025-07-06-11-45.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,0.028829376497486,1.0,0.028829376497486,0.8787193956433733,25-W571.UFMu-03509.2025-07-07-11-44.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.03974392378910583,2.0,0.03974392378910583,1.2113947970919456,25-W571.UFMu-03509.2025-07-07-11-44.QPSRM.000033006983,25-W571.UFMu-03509
2,1.0,1.0123502877733614,1.0,0.012350287773361446,0.3764367713320569,25-W571.UFMu-03509.2025-07-07-11-44.QPSRM.000033006983,25-W571.UFMu-03509
3,0.0,0.03802728267320239,3.0,0.03802728267320239,1.159071575879209,25-W571.UFMu-03509.2025-07-07-11-44.QPSRM.000033006983,25-W571.UFMu-03509
3,1.0,1.0111147595305565,2.0,0.011114759530556517,0.33877787049136265,25-W571.UFMu-03509.2025-07-07-11-44.QPSRM.000033006983,25-W571.UFMu-03509
3,2.0,1.9987594500781014,1.0,-0.0012405499218985927,-0.037811961619469106,25-W571.UFMu-03509.2025-07-07-11-44.QPSRM.000033006983,25-W571.UFMu-03509
1,0.0,-0.011490327434911908,1.0,-0.011490327434911908,-0.350225180216115,25-W571.UFMu-03509.2025-07-08-11-43.QPSRM.000033006983,25-W571.UFMu-03509
2,0.0,0.01263670050538261,2.0,0.01263670050538261,0.38516663140406193,25-W571.UFMu-03509.2025-07-08-11-43.QPSRM.000033006983,25-W571.UFMu-03509
