rowid,plantid,date_md,date,height_true,height_est_cm,height_sam,plant_uid,max_gust,measurement_sd_cm,is_endpoint,online_sequence_number,elapsed_days,predictive_mean_cm,predictive_sd_cm,predictive_q025_cm,predictive_q975_cm,predictive_log_score,predictive_pit,last_observation_prediction_cm,linear_extrapolation_prediction_cm,posterior_mean_cm,posterior_sd_cm,posterior_q025_cm,posterior_q10_cm,posterior_median_cm,posterior_q90_cm,posterior_q975_cm,posterior_growth_mean_cm_day,posterior_growth_sd_cm_day,outlier_posterior_probability,effective_sample_size,ewma_cm,running_median3_cm,holt_cm,gaussian_kalman_cm
C_037,p3,08_06,2021-08-06,100,98.14908530744336,108.130348220065,C_037_p3,11,17.39999999946,True,4,7.0,139.13643009372566,33.50718007372413,73.46235714922638,204.81050303822497,-4.852089654116496,0.1773902879335069,109.793892038835,124.9627850178846,117.36152732362434,15.69162845785368,88.7664228788425,97.91533192240904,117.1189044607545,136.85960388570257,148.77915277715513,3.046450250638697,1.1985579579147665,0.0454105531429277,2534.075011829051,97.52525637540468,108.130348220065,99.17109464008038,110.65714756097637
C_037,p4,07_02,2021-07-02,60,62.38289320388349,50.3222005177994,C_037_p4,11,17.39999999946,False,1,0.0,,,,,,,,,50.12014289827578,17.18266208773637,17.012453601677553,27.97738795856727,49.927360426062535,72.40851346593553,84.30382179139615,1.3865120206216626,5.621574039486917,,5000.0,50.3222005177994,50.3222005177994,50.3222005177994,50.3222005177994
C_037,p4,07_11,2021-07-11,60,76.73095864077669,49.0745426537217,C_037_p4,18,29.9999999982,False,2,9.0,65.83621426670027,63.343905632642446,-58.31784077327893,189.9902693066795,-5.078463921670651,0.3956534938403083,50.3222005177994,50.3222005177994,45.94176705994763,27.9699728141617,0.0,5.760588378099241,45.18458861677534,82.2885516083646,102.68371567572564,5.435026794192309,1.127472517512203,0.0513821114453329,3327.5967905976304,49.698371585760555,49.698371585760555,49.698371585760555,49.23312091614808
C_037,p4,07_30,2021-07-30,114,118.52749708737863,111.457435857605,C_037_p4,11,17.39999999946,False,3,19.0,148.6397626742188,51.57929371139114,47.54434699989216,249.73517834854545,-5.153944841338461,0.2354925956680636,49.0745426537217,46.440598274002106,116.07035174382476,18.89957607637976,81.88463107180114,93.85275019226007,114.98299740372704,139.1002078848472,153.43555926316026,3.197816384812157,1.7987129843149283,0.0519238710756096,1313.393764072492,80.57790372168279,50.3222005177994,80.4462065026968,109.82848267837049
C_037,p4,08_06,2021-08-06,112,115.82423838187702,98.9808572168285,C_037_p4,11,17.39999999946,True,4,7.0,138.0276030909975,33.82821572808967,71.72430026394176,204.33090591805325,-5.117350891823657,0.1241956466885459,111.457435857605,134.44060703798306,110.62739068515896,16.362300406585067,80.59130015667945,91.1300073986882,109.3700445223108,130.97343270742894,144.40525366727826,3.382308494810002,1.2661526000471433,0.0552622688021717,2030.209965110918,89.77938046925564,98.9808572168285,90.80753080794864,103.98359422419348
C_038,p1,07_11,2021-07-11,90,42.00448142394822,38.2615078317152,C_038_p1,18,29.9999999982,False,1,0.0,,,,,,,,,39.56820166134243,27.513836823833486,0.0,0.0,38.40115530537667,75.83498476987309,97.3255916811771,1.5477380513150454,5.632743790429212,,5000.0,38.2615078317152,38.2615078317152,38.2615078317152,38.2615078317152
C_038,p1,07_30,2021-07-30,140,79.85010330097087,74.0276999352751,C_038_p1,11,17.39999999946,False,2,19.0,85.97880548610712,100.78461613824264,-111.55904214484846,283.5166531170627,-5.894373294609911,0.4528037970988146,38.2615078317152,38.2615078317152,70.86205358782334,23.126604324717388,1.7237855137023588,46.43252450177673,71.35749397183277,97.41342855731168,110.895657064232,5.228911215591276,1.6518811511208469,0.0809100962606044,942.4085700848916,56.14460388349515,56.14460388349515,56.14460388349515,73.60753786242411
C_038,p1,08_06,2021-08-06,142,84.84073475728155,74.0276999352751,C_038_p1,11,17.39999999946,True,3,7.0,107.22170918309934,36.67900727357423,35.33085492689385,179.11256343930484,-5.00002992299039,0.1827362491444657,74.0276999352751,87.2047180786919,83.18737468088332,16.82588337641526,51.91500453223788,62.26279802375532,82.73544069978584,103.55812727360966,116.82901366589174,4.93910285807234,1.2540260900727624,0.0504659654924769,2233.456583239069,65.08615190938512,74.0276999352751,65.74500281655597,75.9647514262039
C_039,p1,07_02,2021-07-02,76,75.06741482200647,69.452954433657,C_039_p1,11,17.39999999946,False,1,0.0,,,,,,,,,69.11177138288721,17.471538418922094,35.2643850113673,47.13414793893234,68.94102435186656,91.7060447554129,104.27570710294178,1.5296436086539664,5.706505454553166,,5000.0,69.452954433657,69.452954433657,69.452954433657,69.452954433657
C_039,p1,07_11,2021-07-11,80,106.88269035598704,95.2378836245955,C_039_p1,18,29.9999999982,False,2,9.0,83.86745440409192,65.38375164576242,-44.2846988216024,212.01960762978624,-5.253085449900248,0.5690291444864328,69.452954433657,69.452954433657,88.95691245948302,29.64677172115824,32.79840134467379,51.90784881556162,88.14499935001578,127.61483493353278,148.6335929361316,4.4156812569432,1.6522936426174293,0.0570631161151651,2870.7042583117664,82.34541902912625,82.34541902912625,82.34541902912625,91.9605995344503
C_039,p1,07_18,2021-07-18,120,129.3405319093851,128.50876,C_039_p1,8,12.0,False,3,7.0,120.22263119899158,34.70479773734837,52.201227633788776,188.2440347641944,-4.478524168488464,0.5943542818624445,95.2378836245955,115.292828550881,126.89994476566628,12.069367158523178,104.12617133004387,112.7725811506669,126.84682183483832,141.24593020718152,150.46159696007146,2.6264579284750216,1.0125170223616526,0.0337237490820593,1261.3139555510957,105.42708951456312,95.2378836245955,106.4298367608774,127.5795764807549
C_039,p1,07_30,2021-07-30,120,151.79837346278316,116.863953268608,C_039_p1,11,17.39999999946,False,4,12.0,158.85045493517572,37.203121359150046,85.93233707124163,231.7685727991098,-5.180068945744708,0.1295386434151171,128.50876,185.544548072122,127.36965696951286,17.17826081788557,95.66058874823632,107.1665103007772,126.57480037548603,148.09196314109954,163.08100898726477,2.643287086879563,1.390505090903574,0.0561342495381442,1892.534235106736,111.14552139158556,116.863953268608,117.15084856370247,122.8395227876183
C_039,p1,08_06,2021-08-06,120,154.70957514563108,147.639513915858,C_039_p1,11,17.39999999946,True,5,7.0,145.96877933766575,33.01883014887164,81.25187224587735,210.68568642945417,-4.440674867663779,0.5201776486407003,116.863953268608,110.07114934196268,147.06576523170753,15.155025704188231,117.60819682678144,127.44972059874922,147.12013585996735,166.34668864871324,176.59306848120755,2.1677527752484367,0.9724234883352962,0.0336606430577593,3535.9100937014077,129.39251765372177,128.50876,135.58908525112625,144.82259373844013
C_039,p2,07_02,2021-07-02,72,83.17719093851133,75.6912437540453,C_039_p2,11,17.39999999946,False,1,0.0,,,,,,,,,75.59779252132869,17.433862127865968,40.92434792154087,52.97061572356958,75.60358309418856,97.986187844537,109.47265747834815,1.428018083636019,5.698276314121811,,5000.0,75.6912437540453,75.6912437540453,75.6912437540453,75.6912437540453
C_039,p2,07_11,2021-07-11,78,111.45743585760518,99.8126291262136,C_039_p2,18,29.9999999982,False,2,9.0,89.53349976068262,66.12205987613133,-40.0657375965348,219.13273711790004,-5.23861206716469,0.5617694287271063,75.6912437540453,75.6912437540453,93.1503566592759,29.309608178060127,38.06743692046352,55.91022275001818,92.42572993962484,131.4577662062258,152.00162330491224,4.308008451768621,1.6719116726133338,0.0564032014775363,2901.5435920989776,87.75193644012944,87.75193644012944,87.75193644012944,96.74678271930357
C_039,p2,07_18,2021-07-18,120,134.12322038834952,125.597558317152,C_039_p2,8,12.0,False,3,7.0,123.41710014441746,34.4044467188836,55.98438457540561,190.8498157134293,-4.470397181774796,0.5252669365236706,99.8126291262136,118.57370663790005,125.64128911430414,12.157958199156814,101.97787795684968,110.93817982261302,125.65404232463683,140.71495788495207,148.60064418237147,2.660705399217935,1.0803414222384315,0.0337206050474476,1302.1441369619674,106.67474737864072,99.8126291262136,107.61280125422505,124.95521936610066
C_039,p2,07_30,2021-07-30,110,155.5413470550162,150.134829644013,C_039_p2,11,17.39999999946,False,4,12.0,158.31733959484177,36.83594227565953,86.11889273454909,230.51578645513445,-4.585233461878001,0.4121048408762649,125.597558317152,169.8002940730464,152.2966238177045,16.092675082845798,120.87704582373522,132.11934525863032,151.96508076083913,172.59985096816726,184.04616197722396,2.0254687274964205,1.295409328214124,0.0374318953141829,3141.64438496933,128.40478851132684,125.597558317152,133.56500901805106,151.1944416043494
C_039,p2,08_06,2021-08-06,110,155.12546110032363,135.162935275081,C_039_p2,11,17.39999999946,True,5,7.0,166.18965696808093,33.68007782629841,100.17670442853604,232.20260950762585,-4.8810643860617695,0.1784680961165896,150.134829644013,164.44823791801525,144.36249030398665,15.838295782501172,113.77890286883223,124.86141075614184,143.81191185296535,164.21000658766204,176.5710008972503,2.187787255649601,1.0478483172280113,0.0465011004388104,1488.827922890376,131.78386189320392,135.162935275081,138.06707459829084,141.87986901403596
C_039,p3,07_02,2021-07-02,80,79.85010330097087,78.6024454368932,C_039_p3,11,17.39999999946,False,1,0.0,,,,,,,,,78.67523260121168,17.582871506944585,44.89418959164651,55.8341012999496,78.89969818882382,101.18683985563968,113.70466799855647,1.495882505962045,5.773995760979624,,5000.0,78.6024454368932,78.6024454368932,78.6024454368932,78.6024454368932
C_039,p3,07_11,2021-07-11,92,114.57658051779936,88.5837083495146,C_039_p3,18,29.9999999982,False,2,9.0,93.15229708482298,67.24226692461825,-38.6425460874288,224.94714025707475,-5.188061860147465,0.4729158157726044,78.6024454368932,78.6024454368932,84.76663258118089,28.787372577435125,30.62020429111009,48.86100530586528,83.88421401014948,121.4329943081644,142.16334289778663,4.615063805257925,1.5983138048454526,0.0544526947661807,2991.92144882234,83.5930768932039,83.5930768932039,83.5930768932039,87.31508225010354
C_039,p3,07_18,2021-07-18,120,133.0835055016181,148.887171779935,C_039_p3,8,12.0,False,3,7.0,116.7051138537158,34.520941862068895,49.04406780406076,184.36615990337083,-4.8862285576936575,0.8243956550457292,88.5837083495146,96.34691283710902,143.7446796841792,13.151819075949485,117.87419900655073,128.92481204564783,144.23215939398042,158.77556840300738,167.404547506907,2.127661300452097,1.0126535600205362,0.0456238667765102,977.3911689630066,116.24012433656944,88.5837083495146,116.62828456094917,146.51220703586256
C_039,p3,07_30,2021-07-30,150,156.78900491909386,123.934014498382,C_039_p3,11,17.39999999946,False,4,12.0,169.2001954800715,38.27304677537639,94.18502380033377,244.21536715980923,-5.26611002357306,0.1184606730128156,148.887171779935,252.2645376606557,134.9807490394476,17.419221602390937,102.76295049461274,114.48368610558629,133.97050070643607,155.64701798441553,171.98527104645757,2.4357097293409096,1.3287790577266505,0.0591657833346661,1748.1142443353967,120.08706941747572,123.934014498382,126.47666200899982,132.30777230453597
C_039,p3,08_06,2021-08-06,140,147.22362796116505,130.17230381877,C_039_p3,11,17.39999999946,True,5,7.0,151.86476077415824,32.95176825067368,87.27929500283783,216.45022654547864,-4.6475909927954255,0.2551696873506685,123.934014498382,109.37800608414275,136.69685265145478,15.360768327203637,107.01772943441227,117.51965848895718,136.4182759855231,156.45112947064558,167.49591974855625,2.3401508707483805,1.0335602072914418,0.0392355394323772,2979.6018720036536,125.12968661812286,130.17230381877,131.7902107553772,132.6946012265264
